,Symbol,Name,Buy,Analyst
3803,LYV,Live Nation Entertainment Inc. Common Stock,1,Strong Buy
3804,LZM,Lifezone Metals Limited Ordinary Shares,1,Strong Buy
3805,MA,Mastercard Incorporated Common Stock,1,Strong Buy
3806,MATX,Matson Inc. Common Stock,1,Strong Buy
3807,MAX,MediaAlpha Inc. Class A Common Stock,1,Strong Buy
3808,MBC,MasterBrand Inc. Common Stock,1,Strong Buy
3809,MCB,Metropolitan Bank Holding Corp. Common Stock,1,Strong Buy
3810,MCD,McDonald's Corporation Common Stock,1,Strong Buy
3811,MCK,McKesson Corporation Common Stock,1,Strong Buy
3812,MCS,Marcus Corporation (The) Common Stock,1,Strong Buy
3813,MCW,Mister Car Wash Inc. Common Stock,1,Strong Buy
3814,MDU,MDU Resources Group Inc. Common Stock (Holding Company),1,Strong Buy
3815,MDV,Modiv Industrial Inc. Class C Common Stock,1,Strong Buy
3816,MEC,Mayville Engineering Company Inc. Common Stock,1,Strong Buy
3817,MEG,Montrose Environmental Group Inc. Common Stock,1,Strong Buy
3818,MET,MetLife Inc. Common Stock,1,Strong Buy
3819,MFC,Manulife Financial Corporation Common Stock,1,Strong Buy
3820,MFG,Mizuho Financial Group Inc. Sponosred ADR (Japan),1,Strong Buy
3821,MGM,MGM Resorts International Common Stock,1,Strong Buy
3822,MIR,Mirion Technologies Inc. Class A Common Stock,1,Strong Buy
3823,MITT,AG Mortgage Investment Trust Inc. Common Stock,1,Strong Buy
3824,ML,MoneyLion Inc. Class A Common Stock,1,Strong Buy
3825,MLM,Martin Marietta Materials Inc. Common Stock,1,Strong Buy
3826,MLR,Miller Industries Inc. Common Stock,1,Strong Buy
3827,MNR,Mach Natural Resources LP Common Units representing Limited Partner Interests,1,Strong Buy
3828,MOD,Modine Manufacturing Company Common Stock,1,Strong Buy
3829,MOV,Movado Group Inc. Common Stock,1,Strong Buy
3830,MP,MP Materials Corp. Common Stock,1,Strong Buy
3831,MPC,Marathon Petroleum Corporation Common Stock,1,Strong Buy
3832,MPLX,MPLX LP Common Units Representing Limited Partner Interests,1,Strong Buy
3833,MRC,MRC Global Inc. Common Stock,1,Strong Buy
3834,MRK,Merck & Company Inc. Common Stock (new),1,Strong Buy
3835,MSGE,Madison Square Garden Entertainment Corp. Class A Common Stock,1,Strong Buy
3836,MSGS,Madison Square Garden Sports Corp. Class A Common Stock (New),1,Strong Buy
3837,MSI,Motorola Solutions Inc. Common Stock,1,Strong Buy
3838,MT,Arcelor Mittal NY Registry Shares NEW,1,Strong Buy
3839,MTAL,Metals Acquisition Limited Ordinary Shares,1,Strong Buy
3840,MTB,M&T Bank Corporation Common Stock,1,Strong Buy
3841,MTDR,Matador Resources Company Common Stock,1,Strong Buy
3842,MTRN,Materion Corporation,1,Strong Buy
3843,MTX,Minerals Technologies Inc. Common Stock,1,Strong Buy
3844,MTZ,MasTec Inc. Common Stock,1,Strong Buy
3845,MUFG,Mitsubishi UFJ Financial Group Inc. Common Stock,1,Strong Buy
3846,MUX,McEwen Mining Inc. Common Stock,1,Strong Buy
3847,MYE,Myers Industries Inc. Common Stock,1,Strong Buy
3848,NE,Noble Corporation plc A Ordinary Shares,1,Strong Buy
3849,NEM,Newmont Corporation,1,Strong Buy
3850,NGG,National Grid Transco PLC National Grid PLC (NEW) American Depositary Shares,1,Strong Buy
3851,NGS,Natural Gas Services Group Inc. Common Stock,1,Strong Buy
3852,NGVT,Ingevity Corporation Common Stock ,1,Strong Buy
3853,NI,NiSource Inc Common Stock,1,Strong Buy
3854,NLY,Annaly Capital Management Inc. Common Stock,1,Strong Buy
3855,NMG,Nouveau Monde Graphite Inc. Common Shares,1,Strong Buy
3856,NMM,Navios Maritime Partners LP Common Units Representing Limited Partner Interests,1,Strong Buy
3857,NOA,North American Construction Group Ltd. Common Shares (no par),1,Strong Buy
3858,NOAH,Noah Holdings Limited American Depositary Shares,1,Strong Buy
3859,NOG,Northern Oil and Gas Inc. Common Stock,1,Strong Buy
3860,NOMD,Nomad Foods Limited Ordinary Shares,1,Strong Buy
3861,NOTE,FiscalNote Holdings Inc. Class A common stock,1,Strong Buy
3862,NOVA,Sunnova Energy International Inc. Common Stock,1,Strong Buy
3863,NOW,ServiceNow Inc. Common Stock,1,Strong Buy
3864,NPO,Enpro Inc. Common Stock,1,Strong Buy
3865,NR,Newpark Resources Inc. Common Stock,1,Strong Buy
3866,NSC,Norfolk Southern Corporation Common Stock,1,Strong Buy
3867,NTB,Bank of N.T. Butterfield & Son Limited (The) Voting Ordinary Shares,1,Strong Buy
3868,NTST,NetSTREIT Corp. Common Stock,1,Strong Buy
3869,NU,Nu Holdings Ltd. Class A Ordinary Shares,1,Strong Buy
3870,NUE,Nucor Corporation Common Stock,1,Strong Buy
3871,NUVB,Nuvation Bio Inc. Class A Common Stock,1,Strong Buy
3872,NVGS,Navigator Holdings Ltd. Ordinary Shares (Marshall Islands),1,Strong Buy
3873,NVO,Novo Nordisk A/S Common Stock,1,Strong Buy
3874,NVRI,Enviri Corporation Common Stock,1,Strong Buy
3875,NVT,nVent Electric plc Ordinary Shares ,1,Strong Buy
3876,NWG,NatWest Group plc American Depositary Shares (each representing two (2) Ordinary Shares),1,Strong Buy
3877,NX,Quanex Building Products Corporation Common Stock,1,Strong Buy
3878,NXE,Nexgen Energy Ltd. Common Shares,1,Strong Buy
3879,NYT,New York Times Company (The) Common Stock,1,Strong Buy
3880,OBDE,Blue Owl Capital Corporation III Common Stock,1,Strong Buy
3881,OBK,Origin Bancorp Inc. Common Stock,1,Strong Buy
3882,OCFT,OneConnect Financial Technology Co. Ltd. American Depositary Shares each representing thirty ordinary shares,1,Strong Buy
3883,ODV,Osisko Development Corp. Common Shares,1,Strong Buy
3884,OFG,OFG Bancorp Common Stock,1,Strong Buy
3885,OKE,ONEOK Inc. Common Stock,1,Strong Buy
3886,OMC,Omnicom Group Inc. Common Stock,1,Strong Buy
3887,OMF,OneMain Holdings Inc. Common Stock,1,Strong Buy
3888,ONIT,Onity Group Inc. Common Stock,1,Strong Buy
3889,ONON,On Holding AG Class A Ordinary Shares,1,Strong Buy
3890,ONTO,Onto Innovation Inc. Common Stock,1,Strong Buy
3891,OOMA,Ooma Inc. Common Stock,1,Strong Buy
3892,OPFI,OppFi Inc. Class A Common Stock,1,Strong Buy
3893,OR,Osisko Gold Royalties Ltd Common Shares,1,Strong Buy
3894,ORAN,Orange,1,Strong Buy
3895,ORCL,Oracle Corporation Common Stock,1,Strong Buy
3896,ORN,Orion Group Holdings Inc. Common,1,Strong Buy
3897,OSCR,Oscar Health Inc. Class A Common Stock,1,Strong Buy
3898,OUST,Ouster Inc. Common Stock,1,Strong Buy
3899,OVV,Ovintiv Inc. (DE),1,Strong Buy
3900,OWL,Blue Owl Capital Inc. Class A Common Stock,1,Strong Buy
3901,OWLT,Owlet Inc. Class A Common Stock,1,Strong Buy
3902,PAAS,Pan American Silver Corp. Common Stock,1,Strong Buy
3903,PACS,PACS Group Inc. Common Stock,1,Strong Buy
3904,PAGS,PagSeguro Digital Ltd. Class A Common Shares,1,Strong Buy
3905,PAM,Pampa Energia S.A.,1,Strong Buy
3906,PAR,PAR Technology Corporation Common Stock,1,Strong Buy
3907,PB,Prosperity Bancshares Inc. Common Stock,1,Strong Buy
3908,PBA,Pembina Pipeline Corp. Ordinary Shares (Canada),1,Strong Buy
3909,PBH,Prestige Consumer Healthcare Inc. Common Stock,1,Strong Buy
3910,PBR,Petroleo Brasileiro S.A.- Petrobras Common Stock,1,Strong Buy
3911,PCG,Pacific Gas & Electric Co. Common Stock,1,Strong Buy
3912,PCOR,Procore Technologies Inc. Common Stock,1,Strong Buy
3913,PDS,Precision Drilling Corporation Common Stock,1,Strong Buy
3914,PEG,Public Service Enterprise Group Incorporated Common Stock,1,Strong Buy
3915,PEN,Penumbra Inc. Common Stock,1,Strong Buy
3916,PFGC,Performance Food Group Company Common Stock,1,Strong Buy
3917,PFS,Provident Financial Services Inc Common Stock,1,Strong Buy
3918,PFSI,PennyMac Financial Services Inc. Common Stock,1,Strong Buy
3919,PG,Procter & Gamble Company (The) Common Stock,1,Strong Buy
3920,PGR,Progressive Corporation (The) Common Stock,1,Strong Buy
3921,PH,Parker-Hannifin Corporation Common Stock,1,Strong Buy
3922,PHI,PLDT Inc. Sponsored ADR,1,Strong Buy
3923,PHM,PulteGroup Inc. Common Stock,1,Strong Buy
3924,PHR,Phreesia Inc. Common Stock,1,Strong Buy
3925,PHX,PHX Minerals Inc. Common Stock,1,Strong Buy
3926,PINE,Alpine Income Property Trust Inc. Common Stock,1,Strong Buy
3927,PINS,Pinterest Inc. Class A Common Stock,1,Strong Buy
3928,PL,Planet Labs PBC Class A Common Stock,1,Strong Buy
3929,PLD,Prologis Inc. Common Stock,1,Strong Buy
3930,PLNT,Planet Fitness Inc. Common Stock,1,Strong Buy
3931,PM,Philip Morris International Inc Common Stock,1,Strong Buy
3932,PNC,PNC Financial Services Group Inc. (The) Common Stock,1,Strong Buy
3933,PNR,Pentair plc. Ordinary Share,1,Strong Buy
3934,PNST,Pinstripes Holdings Inc. Class A Common Stock,1,Strong Buy
3935,POST,Post Holdings Inc. Common Stock,1,Strong Buy
3936,PPG,PPG Industries Inc. Common Stock,1,Strong Buy
3937,PPL,PPL Corporation Common Stock,1,Strong Buy
3938,PR,Permian Resources Corporation Class A Common Stock,1,Strong Buy
3939,PRG,PROG Holdings Inc. Common Stock,1,Strong Buy
3940,PRGO,Perrigo Company plc Ordinary Shares,1,Strong Buy
3941,PRIM,Primoris Services Corporation Common Stock,1,Strong Buy
3942,PRMW,Primo Water Corporation Common Stock,1,Strong Buy
3943,PRO,PROS Holdings Inc. Common Stock,1,Strong Buy
3944,PSN,Parsons Corporation Common Stock,1,Strong Buy
3945,PSQH,PSQ Holdings Inc. Class A Common Stock,1,Strong Buy
3946,PSTG,Pure Storage Inc. Class A Common Stock,1,Strong Buy
3947,PSTL,Postal Realty Trust Inc. Class A Common Stock,1,Strong Buy
3948,PSX,Phillips 66 Common Stock,1,Strong Buy
3949,PUK,Prudential Public Limited Company Common Stock,1,Strong Buy
3950,PVH,PVH Corp. Common Stock,1,Strong Buy
3951,PWR,Quanta Services Inc. Common Stock,1,Strong Buy
3952,QBTS,D-Wave Quantum Inc. Common Shares,1,Strong Buy
3953,QGEN,Qiagen N.V. Common Shares,1,Strong Buy
3954,QSR,Restaurant Brands International Inc. Common Shares,1,Strong Buy
3955,QTWO,Q2 Holdings Inc. Common Stock,1,Strong Buy
3956,QUAD,Quad Graphics Inc Class A Common Stock,1,Strong Buy
3957,R,Ryder System Inc. Common Stock,1,Strong Buy
3958,RACE,Ferrari N.V. Common Shares,1,Strong Buy
3959,RAMP,LiveRamp Holdings Inc. Common Stock,1,Strong Buy
3960,RBA,RB Global Inc. Common Stock,1,Strong Buy
3961,RBC,RBC Bearings Incorporated Common Stock,1,Strong Buy
3962,RBLX,Roblox Corporation Class A Common Stock,1,Strong Buy
3963,RBRK,Rubrik Inc. Class A Common Stock,1,Strong Buy
3964,RCI,Rogers Communication Inc. Common Stock,1,Strong Buy
3965,RCL,Royal Caribbean Cruises Ltd. Common Stock,1,Strong Buy
3966,RCUS,Arcus Biosciences Inc. Common Stock,1,Strong Buy
3967,RDW,Redwire Corporation Common Stock,1,Strong Buy
3968,RERE,ATRenew Inc. American Depositary Shares (every three of which representing two Class A ordinary shares),1,Strong Buy
3969,REX,REX American Resources Corporation,1,Strong Buy
3970,RGA,Reinsurance Group of America Incorporated Common Stock,1,Strong Buy
3971,RHP,Ryman Hospitality Properties Inc. (REIT),1,Strong Buy
3972,RIO,Rio Tinto Plc Common Stock,1,Strong Buy
3973,RITM,Rithm Capital Corp. Common Stock,1,Strong Buy
3974,RL,Ralph Lauren Corporation Common Stock,1,Strong Buy
3975,RLX,RLX Technology Inc. American Depositary Shares each representing the right to receive one (1) Class A ordinary share,1,Strong Buy
3976,RNST,Renasant Corporation Common Stock,1,Strong Buy
3977,ROG,Rogers Corporation Common Stock,1,Strong Buy
3978,RRX,Regal Rexnord Corporation Common Stock,1,Strong Buy
3979,RSI,Rush Street Interactive Inc. Class A Common Stock,1,Strong Buy
3980,RWT,Redwood Trust Inc. Common Stock,1,Strong Buy
3981,RY,Royal Bank Of Canada Common Stock,1,Strong Buy
3982,S,SentinelOne Inc. Class A Common Stock,1,Strong Buy
3983,SA,Seabridge Gold Inc. Ordinary Shares (Canada),1,Strong Buy
3984,SAFE,Safehold Inc. New Common Stock ,1,Strong Buy
3985,SAN,Banco Santander S.A. Sponsored ADR (Spain),1,Strong Buy
3986,SAND          ,Sandstorm Gold Ltd. Ordinary Shares (Canada),1,Strong Buy
3987,SAP,SAP  SE ADS,1,Strong Buy
3988,SAR,Saratoga Investment Corp New,1,Strong Buy
3989,SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp American Depositary Shares (Each repstg 250 Common Shares),1,Strong Buy
3990,SCI,Service Corporation International Common Stock,1,Strong Buy
3991,SCS,Steelcase Inc. Common Stock,1,Strong Buy
3992,SDRL,Seadrill Limited Common Shares,1,Strong Buy
3993,SE,Sea Limited American Depositary Shares each representing one Class A Ordinary Share,1,Strong Buy
3994,SEE,Sealed Air Corporation Common Stock,1,Strong Buy
3995,SEI,Solaris Energy Infrastructure Inc. Class A Common Stock,1,Strong Buy
3996,SEM,Select Medical Holdings Corporation Common Stock,1,Strong Buy
3997,SEMR,SEMrush Holdings Inc. Class A Common Stock,1,Strong Buy
3998,SFL,SFL Corporation Ltd,1,Strong Buy
3999,SG,Sweetgreen Inc. Class A Common Stock,1,Strong Buy
4000,SHCO,Soho House & Co Inc. Class A Common Stock,1,Strong Buy
4001,SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,1,Strong Buy
4002,SHG,Shinhan Financial Group Co Ltd American Depositary Shares,1,Strong Buy
4003,SHOP,Shopify Inc. Class A Subordinate Voting Shares,1,Strong Buy
4004,SHW,Sherwin-Williams Company (The) Common Stock,1,Strong Buy
4005,SILA,Sila Realty Trust Inc. Common Stock,1,Strong Buy
4006,SKE,Skeena Resources Limited Common Shares,1,Strong Buy
4007,SKIL,Skillsoft Corp. Class A Common Stock,1,Strong Buy
4008,SKX,Skechers U.S.A. Inc. Common Stock,1,Strong Buy
4009,SLB,Schlumberger N.V. Common Stock,1,Strong Buy
4010,SLGN,Silgan Holdings Inc. Common Stock,1,Strong Buy
4011,SLQT,SelectQuote Inc. Common Stock,1,Strong Buy
4012,SM,SM Energy Company Common Stock,1,Strong Buy
4013,SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),1,Strong Buy
4014,SMHI,SEACOR Marine Holdings Inc. Common Stock ,1,Strong Buy
4015,SMP,Standard Motor Products Inc. Common Stock,1,Strong Buy
4016,SMWB,Similarweb Ltd. Ordinary Shares,1,Strong Buy
4017,SN,SharkNinja Inc. Ordinary Shares,1,Strong Buy
4018,SNN,Smith & Nephew SNATS Inc. Common Stock,1,Strong Buy
4019,SNOW,Snowflake Inc. Class A Common Stock,1,Strong Buy
4020,SNV,Synovus Financial Corp. Common Stock,1,Strong Buy
4021,SNX,TD SYNNEX Corporation Common Stock,1,Strong Buy
4022,SOC,Sable Offshore Corp. Common Stock,1,Strong Buy
4023,SOL,Emeren Group Ltd American Depositary Shares each representing 10 shares,1,Strong Buy
4024,SONY,Sony Group Corporation American Depositary Shares ,1,Strong Buy
4025,SPGI,S&P Global Inc. Common Stock,1,Strong Buy
4026,SPMC,Sound Point Meridian Capital Inc. Common Stock,1,Strong Buy
4027,SPOT,Spotify Technology S.A. Ordinary Shares,1,Strong Buy
4028,SQ,Block Inc. Class A Common Stock,1,Strong Buy
4029,SQM,Sociedad Quimica y Minera S.A. Common Stock,1,Strong Buy
4030,SQNS,Sequans Communications S.A. American Depositary Shares,1,Strong Buy
4031,SRE,DBA Sempra Common Stock,1,Strong Buy
4032,SRI,Stoneridge Inc. Common Stock,1,Strong Buy
4033,SST,System1 Inc. Class A Common Stock,1,Strong Buy
4034,STE,STERIS plc (Ireland) Ordinary Shares,1,Strong Buy
4035,STM,STMicroelectronics N.V. Common Stock,1,Strong Buy
4036,STN,Stantec Inc Common Stock,1,Strong Buy
4037,STNG,Scorpio Tankers Inc. Common Shares,1,Strong Buy
4038,STR,Sitio Royalties Corp. Class A Common Stock,1,Strong Buy
4039,STVN,Stevanato Group S.p.A. Ordinary Shares,1,Strong Buy
4040,STWD,STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.,1,Strong Buy
4041,STZ,Constellation Brands Inc. Common Stock,1,Strong Buy
4042,SU,Suncor Energy  Inc. Common Stock,1,Strong Buy
4043,SUM,Summit Materials Inc. Class A Common Stock,1,Strong Buy
4044,SUN,Sunoco LP Common Units representing limited partner interests,1,Strong Buy
4045,SUP,Superior Industries International Inc. Common Stock (DE),1,Strong Buy
4046,SUZ,Suzano S.A. American Depositary Shares (each representing One Ordinary Share),1,Strong Buy
4047,SVV,Savers Value Village Inc. Common Stock,1,Strong Buy
4048,SW,Smurfit WestRock plc Ordinary Shares,1,Strong Buy
4049,SXI,Standex International Corporation Common Stock,1,Strong Buy
4050,SXT,Sensient Technologies Corporation Common Stock,1,Strong Buy
4051,SYK,Stryker Corporation Common Stock,1,Strong Buy
4052,SYY,Sysco Corporation Common Stock,1,Strong Buy
4053,TAC,TransAlta Corporation Ordinary Shares,1,Strong Buy
4054,TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of Common Stock),1,Strong Buy
4055,TAL,TAL Education Group American Depositary Shares,1,Strong Buy
4056,TALO,Talos Energy Inc. Common Stock,1,Strong Buy
4057,TBI,TrueBlue Inc. Common Stock,1,Strong Buy
4058,TBN,Tamboran Resources Corporation Common stock,1,Strong Buy
4059,TDG,Transdigm Group Incorporated Common Stock,1,Strong Buy
4060,TDS,Telephone and Data Systems Inc. Common Shares,1,Strong Buy
4061,TDW,Tidewater Inc. Common Stock,1,Strong Buy
4062,TDY,Teledyne Technologies Incorporated Common Stock,1,Strong Buy
4063,TECK,Teck Resources Ltd Ordinary Shares,1,Strong Buy
4064,TEVA,Teva Pharmaceutical Industries Limited American Depositary Shares,1,Strong Buy
4065,TFII,TFI International Inc. Common Shares,1,Strong Buy
4066,TFPM,Triple Flag Precious Metals Corp. Common Shares,1,Strong Buy
4067,TGLS,Tecnoglass Inc. Ordinary Shares,1,Strong Buy
4068,TGT,Target Corporation Common Stock,1,Strong Buy
4069,THC,Tenet Healthcare Corporation Common Stock,1,Strong Buy
4070,THG,Hanover Insurance Group Inc,1,Strong Buy
4071,THR,Thermon Group Holdings Inc. Common Stock,1,Strong Buy
4072,TIMB,TIM S.A. American Depositary Shares (Each representing 5 Common Shares) ,1,Strong Buy
4073,TJX,TJX Companies Inc. (The) Common Stock,1,Strong Buy
4074,TKC,Turkcell Iletisim Hizmetleri AS Common Stock,1,Strong Buy
4075,TKO,TKO Group Holdings Inc. Class A Common Stock,1,Strong Buy
4076,TLK,PT Telekomunikasi Indonesia Tbk,1,Strong Buy
4077,TME,Tencent Music Entertainment Group American Depositary Shares each representing two Class A Ordinary Shares,1,Strong Buy
4078,TMO,Thermo Fisher Scientific Inc Common Stock,1,Strong Buy
4079,TNC,Tennant Company Common Stock,1,Strong Buy
4080,TNK,Teekay Tankers Ltd.,1,Strong Buy
4081,TPB,Turning Point Brands Inc. Common Stock,1,Strong Buy
4082,TPC,Tutor Perini Corporation Common Stock,1,Strong Buy
4083,TPR,Tapestry Inc. Common Stock,1,Strong Buy
4084,TPX,Tempur Sealy International Inc. Common Stock,1,Strong Buy
4085,TRAK,ReposiTrak Inc. Common Stock,1,Strong Buy
4086,TRGP,Targa Resources Inc. Common Stock,1,Strong Buy
4087,TRU,TransUnion Common Stock,1,Strong Buy
4088,TS,Tenaris S.A. American Depositary Shares,1,Strong Buy
4089,TSLX,Sixth Street Specialty Lending Inc. Common Stock,1,Strong Buy
4090,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,1,Strong Buy
4091,TSQ,Townsquare Media Inc. Class A Common Stock,1,Strong Buy
4092,TTE,TotalEnergies SE,1,Strong Buy
4093,TTI,Tetra Technologies Inc. Common Stock,1,Strong Buy
4094,TUYA,Tuya Inc. American Depositary Shares each representing one Class A Ordinary Share,1,Strong Buy
4095,TWO,Two Harbors Investment Corp,1,Strong Buy
4096,TX,Ternium S.A. Ternium S.A. American Depositary Shares (each representing ten shares USD1.00 par value),1,Strong Buy
4097,TXNM,TXNM Energy Inc. Common Stock,1,Strong Buy
4098,TXO,TXO Partners L.P. Common Units Representing Limited Partner Interests,1,Strong Buy
4099,TYL,Tyler Technologies Inc. Common Stock,1,Strong Buy
4100,UBER,Uber Technologies Inc. Common Stock,1,Strong Buy
4101,UHS,Universal Health Services Inc. Common Stock,1,Strong Buy
4102,UL,Unilever PLC Common Stock,1,Strong Buy
4103,ULS,UL Solutions Inc. Class A Common Stock,1,Strong Buy
4104,UMC,United Microelectronics Corporation (NEW) Common Stock,1,Strong Buy
4105,UMH,UMH Properties Inc. Common Stock,1,Strong Buy
4106,UNH,UnitedHealth Group Incorporated Common Stock (DE),1,Strong Buy
4107,UNM,Unum Group Common Stock,1,Strong Buy
4108,UNP,Union Pacific Corporation Common Stock,1,Strong Buy
4109,USFD,US Foods Holding Corp. Common Stock,1,Strong Buy
4110,USM,United States Cellular Corporation Common Stock,1,Strong Buy
4111,USPH,U.S. Physical Therapy Inc. Common Stock,1,Strong Buy
4112,UTI,Universal Technical Institute Inc Common Stock,1,Strong Buy
4113,UTZ,Utz Brands Inc Class A Common Stock ,1,Strong Buy
4114,V,Visa Inc.,1,Strong Buy
4115,VAL,Valaris Limited Common Shares,1,Strong Buy
4116,VALE,VALE S.A.  American Depositary Shares Each Representing one common share,1,Strong Buy
4117,VEEV,Veeva Systems Inc. Class A Common Stock,1,Strong Buy
4118,VET,Vermilion Energy Inc. Common (Canada),1,Strong Buy
